FID,province,x,y
12491,黑龙江,125.05000000000001,52.05
12492,黑龙江,125.15,52.05
12493,黑龙江,125.25,52.05
12494,黑龙江,125.35,52.05
12495,黑龙江,125.45,52.05
12496,黑龙江,125.55000000000001,52.05
12497,黑龙江,125.65,52.05
12498,黑龙江,125.75,52.05
12499,黑龙江,125.85,52.05
12500,黑龙江,125.95,52.05
12501,黑龙江,126.05000000000001,52.05
12502,黑龙江,126.15,52.05
12503,黑龙江,126.25,52.05
12504,黑龙江,126.35,52.05
12505,黑龙江,126.45,52.05
12506,黑龙江,126.55000000000001,52.05
13076,内蒙古,120.55000000000001,51.95
13077,内蒙古,120.65,51.95
13078,内蒙古,120.75,51.95
13079,内蒙古,120.85,51.95
13080,内蒙古,120.95,51.95
13081,内蒙古,121.05000000000001,51.95
13082,内蒙古,121.15,51.95
13083,内蒙古,121.25,51.95
13084,内蒙古,121.35,51.95
13085,内蒙古,121.45,51.95
13086,内蒙古,121.55000000000001,51.95
13087,内蒙古,121.65,51.95
13088,内蒙古,121.75,51.95
13089,内蒙古,121.85,51.95
13090,内蒙古,121.95,51.95
13091,内蒙古,122.05000000000001,51.95
13092,内蒙古,122.15,51.95
13093,内蒙古,122.25,51.95
13094,内蒙古,122.35,51.95
13095,内蒙古,122.45,51.95
13096,内蒙古,122.55000000000001,51.95
13097,内蒙古,122.65,51.95
13098,黑龙江,122.75,51.95
13099,黑龙江,122.85,51.95
13100,黑龙江,122.95,51.95
13101,黑龙江,123.05000000000001,51.95
13102,黑龙江,123.15,51.95
13103,黑龙江,123.25,51.95
13104,黑龙江,123.35,51.95
13105,黑龙江,123.45,51.95
13106,黑龙江,123.55000000000001,51.95
13107,黑龙江,123.65,51.95
13108,黑龙江,123.75,51.95
13109,黑龙江,123.85,51.95
13110,黑龙江,123.95,51.95
13111,黑龙江,124.05000000000001,51.95
13112,黑龙江,124.15,51.95
13113,黑龙江,124.25,51.95
13114,黑龙江,124.35,51.95
13115,黑龙江,124.45,51.95
13116,黑龙江,124.55000000000001,51.95
13117,黑龙江,124.65,51.95
13118,黑龙江,124.75,51.95
13119,黑龙江,124.85,51.95
13120,黑龙江,124.95,51.95
13121,黑龙江,125.05000000000001,51.95
13122,黑龙江,125.15,51.95
13123,黑龙江,125.25,51.95
13124,黑龙江,125.35,51.95
13125,黑龙江,125.45,51.95
13126,黑龙江,125.55000000000001,51.95
13127,黑龙江,125.65,51.95
13128,黑龙江,125.75,51.95
13129,黑龙江,125.85,51.95
13130,黑龙江,125.95,51.95
13131,黑龙江,126.05000000000001,51.95
13132,黑龙江,126.15,51.95
13133,黑龙江,126.25,51.95
13134,黑龙江,126.35,51.95
13135,黑龙江,126.45,51.95
13136,黑龙江,126.55000000000001,51.95
13704,内蒙古,120.35,51.85
13705,内蒙古,120.45,51.85
13706,内蒙古,120.55000000000001,51.85
13707,内蒙古,120.65,51.85
13708,内蒙古,120.75,51.85
13709,内蒙古,120.85,51.85
13710,内蒙古,120.95,51.85
13711,内蒙古,121.05000000000001,51.85
13712,内蒙古,121.15,51.85
13713,内蒙古,121.25,51.85
13714,内蒙古,121.35,51.85
13715,内蒙古,121.45,51.85
13716,内蒙古,121.55000000000001,51.85
13717,内蒙古,121.65,51.85
13718,内蒙古,121.75,51.85
13719,内蒙古,121.85,51.85
13720,内蒙古,121.95,51.85
13721,内蒙古,122.05000000000001,51.85
13722,内蒙古,122.15,51.85
13723,内蒙古,122.25,51.85
13724,内蒙古,122.35,51.85
13725,内蒙古,122.45,51.85
13726,内蒙古,122.55000000000001,51.85
13727,内蒙古,122.65,51.85
13728,黑龙江,122.75,51.85
13729,黑龙江,122.85,51.85
13730,黑龙江,122.95,51.85
13731,黑龙江,123.05000000000001,51.85
13732,黑龙江,123.15,51.85
13733,黑龙江,123.25,51.85
13734,黑龙江,123.35,51.85
13735,黑龙江,123.45,51.85
13736,黑龙江,123.55000000000001,51.85
13737,黑龙江,123.65,51.85
13738,黑龙江,123.75,51.85
13739,黑龙江,123.85,51.85
13740,黑龙江,123.95,51.85
13741,黑龙江,124.05000000000001,51.85
13742,黑龙江,124.15,51.85
13743,黑龙江,124.25,51.85
13744,黑龙江,124.35,51.85
13745,黑龙江,124.45,51.85
13746,黑龙江,124.55000000000001,51.85
13747,黑龙江,124.65,51.85
13748,黑龙江,124.75,51.85
13749,黑龙江,124.85,51.85
13750,黑龙江,124.95,51.85
13751,黑龙江,125.05000000000001,51.85
13752,黑龙江,125.15,51.85
13753,黑龙江,125.25,51.85
13754,黑龙江,125.35,51.85
13755,黑龙江,125.45,51.85
13756,黑龙江,125.55000000000001,51.85
13757,黑龙江,125.65,51.85
13758,黑龙江,125.75,51.85
13759,黑龙江,125.85,51.85
13760,黑龙江,125.95,51.85
13761,黑龙江,126.05000000000001,51.85
13762,黑龙江,126.15,51.85
13763,黑龙江,126.25,51.85
13764,黑龙江,126.35,51.85
13765,黑龙江,126.45,51.85
13766,黑龙江,126.55000000000001,51.85
14333,内蒙古,120.25,51.75
14334,内蒙古,120.35,51.75
14335,内蒙古,120.45,51.75
14336,内蒙古,120.55000000000001,51.75
14337,内蒙古,120.65,51.75
14338,内蒙古,120.75,51.75
14339,内蒙古,120.85,51.75
14340,内蒙古,120.95,51.75
14341,内蒙古,121.05000000000001,51.75
14342,内蒙古,121.15,51.75
14343,内蒙古,121.25,51.75
14344,内蒙古,121.35,51.75
14345,内蒙古,121.45,51.75
14346,内蒙古,121.55000000000001,51.75
14347,内蒙古,121.65,51.75
14348,内蒙古,121.75,51.75
14349,内蒙古,121.85,51.75
14350,内蒙古,121.95,51.75
14351,内蒙古,122.05000000000001,51.75
14352,内蒙古,122.15,51.75
14353,内蒙古,122.25,51.75
14354,内蒙古,122.35,51.75
14355,内蒙古,122.45,51.75
14356,内蒙古,122.55000000000001,51.75
14357,内蒙古,122.65,51.75
14358,内蒙古,122.75,51.75
14359,黑龙江,122.85,51.75
14360,黑龙江,122.95,51.75
14361,黑龙江,123.05000000000001,51.75
14362,黑龙江,123.15,51.75
14363,黑龙江,123.25,51.75
14364,黑龙江,123.35,51.75
14365,黑龙江,123.45,51.75
14366,黑龙江,123.55000000000001,51.75
14367,黑龙江,123.65,51.75
14368,黑龙江,123.75,51.75
14369,黑龙江,123.85,51.75
14370,黑龙江,123.95,51.75
14371,黑龙江,124.05000000000001,51.75
14372,黑龙江,124.15,51.75
14373,黑龙江,124.25,51.75
14374,黑龙江,124.35,51.75
14375,黑龙江,124.45,51.75
14376,黑龙江,124.55000000000001,51.75
14377,黑龙江,124.65,51.75
14378,黑龙江,124.75,51.75
14379,黑龙江,124.85,51.75
14380,黑龙江,124.95,51.75
14381,黑龙江,125.05000000000001,51.75
14382,黑龙江,125.15,51.75
14383,黑龙江,125.25,51.75
14384,黑龙江,125.35,51.75
14385,黑龙江,125.45,51.75
14386,黑龙江,125.55000000000001,51.75
14387,黑龙江,125.65,51.75
14388,黑龙江,125.75,51.75
14389,黑龙江,125.85,51.75
14390,黑龙江,125.95,51.75
14391,黑龙江,126.05000000000001,51.75
14392,黑龙江,126.15,51.75
14393,黑龙江,126.25,51.75
14394,黑龙江,126.35,51.75
14395,黑龙江,126.45,51.75
14396,黑龙江,126.55000000000001,51.75
14397,黑龙江,126.65,51.75
14398,黑龙江,126.75,51.75
14961,内蒙古,120.05000000000001,51.65
14962,内蒙古,120.15,51.65
14963,内蒙古,120.25,51.65
14964,内蒙古,120.35,51.65
14965,内蒙古,120.45,51.65
14966,内蒙古,120.55000000000001,51.65
14967,内蒙古,120.65,51.65
14968,内蒙古,120.75,51.65
14969,内蒙古,120.85,51.65
14970,内蒙古,120.95,51.65
14971,内蒙古,121.05000000000001,51.65
14972,内蒙古,121.15,51.65
14973,内蒙古,121.25,51.65
14974,内蒙古,121.35,51.65
14975,内蒙古,121.45,51.65
14976,内蒙古,121.55000000000001,51.65
14977,内蒙古,121.65,51.65
14978,内蒙古,121.75,51.65
14979,内蒙古,121.85,51.65
14980,内蒙古,121.95,51.65
14981,内蒙古,122.05000000000001,51.65
14982,内蒙古,122.15,51.65
14983,内蒙古,122.25,51.65
14984,内蒙古,122.35,51.65
14985,内蒙古,122.45,51.65
14986,内蒙古,122.55000000000001,51.65
14987,内蒙古,122.65,51.65
14988,内蒙古,122.75,51.65
14989,黑龙江,122.85,51.65
14990,黑龙江,122.95,51.65
14991,黑龙江,123.05000000000001,51.65
14992,黑龙江,123.15,51.65
14993,黑龙江,123.25,51.65
14994,黑龙江,123.35,51.65
14995,黑龙江,123.45,51.65
14996,黑龙江,123.55000000000001,51.65
14997,黑龙江,123.65,51.65
14998,黑龙江,123.75,51.65
14999,黑龙江,123.85,51.65
15000,黑龙江,123.95,51.65
15001,黑龙江,124.05000000000001,51.65
15002,黑龙江,124.15,51.65
15003,黑龙江,124.25,51.65
15004,黑龙江,124.35,51.65
15005,黑龙江,124.45,51.65
15006,黑龙江,124.55000000000001,51.65
15007,黑龙江,124.65,51.65
15008,黑龙江,124.75,51.65
15009,黑龙江,124.85,51.65
15010,黑龙江,124.95,51.65
15011,黑龙江,125.05000000000001,51.65
15012,黑龙江,125.15,51.65
15013,黑龙江,125.25,51.65
15014,黑龙江,125.35,51.65
15015,黑龙江,125.45,51.65
15016,黑龙江,125.55000000000001,51.65
15017,黑龙江,125.65,51.65
15018,黑龙江,125.75,51.65
15019,黑龙江,125.85,51.65
15020,黑龙江,125.95,51.65
15021,黑龙江,126.05000000000001,51.65
15022,黑龙江,126.15,51.65
15023,黑龙江,126.25,51.65
15024,黑龙江,126.35,51.65
15025,黑龙江,126.45,51.65
15026,黑龙江,126.55000000000001,51.65
15027,黑龙江,126.65,51.65
15028,黑龙江,126.75,51.65
15590,内蒙古,119.95,51.55
15591,内蒙古,120.05000000000001,51.55
15592,内蒙古,120.15,51.55
15593,内蒙古,120.25,51.55
15594,内蒙古,120.35,51.55
15595,内蒙古,120.45,51.55
15596,内蒙古,120.55000000000001,51.55
15597,内蒙古,120.65,51.55
15598,内蒙古,120.75,51.55
15599,内蒙古,120.85,51.55
15600,内蒙古,120.95,51.55
15601,内蒙古,121.05000000000001,51.55
15602,内蒙古,121.15,51.55
15603,内蒙古,121.25,51.55
15604,内蒙古,121.35,51.55
15605,内蒙古,121.45,51.55
15606,内蒙古,121.55000000000001,51.55
15607,内蒙古,121.65,51.55
15608,内蒙古,121.75,51.55
15609,内蒙古,121.85,51.55
15610,内蒙古,121.95,51.55
15611,内蒙古,122.05000000000001,51.55
15612,内蒙古,122.15,51.55
15613,内蒙古,122.25,51.55
15614,内蒙古,122.35,51.55
15615,内蒙古,122.45,51.55
15616,内蒙古,122.55000000000001,51.55
15617,内蒙古,122.65,51.55
15618,内蒙古,122.75,51.55
15619,内蒙古,122.85,51.55
15620,黑龙江,122.95,51.55
15621,黑龙江,123.05000000000001,51.55
15622,黑龙江,123.15,51.55
15623,黑龙江,123.25,51.55
15624,黑龙江,123.35,51.55
15625,黑龙江,123.45,51.55
15626,黑龙江,123.55000000000001,51.55
15627,黑龙江,123.65,51.55
15628,黑龙江,123.75,51.55
15629,黑龙江,123.85,51.55
15630,黑龙江,123.95,51.55
15631,黑龙江,124.05000000000001,51.55
15632,黑龙江,124.15,51.55
15633,黑龙江,124.25,51.55
15634,黑龙江,124.35,51.55
15635,黑龙江,124.45,51.55
15636,黑龙江,124.55000000000001,51.55
15637,黑龙江,124.65,51.55
15638,黑龙江,124.75,51.55
15639,黑龙江,124.85,51.55
15640,黑龙江,124.95,51.55
15641,内蒙古,125.05000000000001,51.55
15642,内蒙古,125.15,51.55
15643,内蒙古,125.25,51.55
15644,内蒙古,125.35,51.55
15645,黑龙江,125.45,51.55
15646,黑龙江,125.55000000000001,51.55
15647,黑龙江,125.65,51.55
15648,黑龙江,125.75,51.55
15649,黑龙江,125.85,51.55
15650,黑龙江,125.95,51.55
15651,黑龙江,126.05000000000001,51.55
15652,黑龙江,126.15,51.55
15653,黑龙江,126.25,51.55
15654,黑龙江,126.35,51.55
15655,黑龙江,126.45,51.55
15656,黑龙江,126.55000000000001,51.55
15657,黑龙江,126.65,51.55
15658,黑龙江,126.75,51.55
15659,黑龙江,126.85,51.55
16220,内蒙古,119.95,51.45
16221,内蒙古,120.05000000000001,51.45
16222,内蒙古,120.15,51.45
16223,内蒙古,120.25,51.45
16224,内蒙古,120.35,51.45
16225,内蒙古,120.45,51.45
16226,内蒙古,120.55000000000001,51.45
16227,内蒙古,120.65,51.45
16228,内蒙古,120.75,51.45
16229,内蒙古,120.85,51.45
16230,内蒙古,120.95,51.45
16231,内蒙古,121.05000000000001,51.45
16232,内蒙古,121.15,51.45
16233,内蒙古,121.25,51.45
16234,内蒙古,121.35,51.45
16235,内蒙古,121.45,51.45
16236,内蒙古,121.55000000000001,51.45
16237,内蒙古,121.65,51.45
16238,内蒙古,121.75,51.45
16239,内蒙古,121.85,51.45
16240,内蒙古,121.95,51.45
16241,内蒙古,122.05000000000001,51.45
16242,内蒙古,122.15,51.45
16243,内蒙古,122.25,51.45
16244,内蒙古,122.35,51.45
16245,内蒙古,122.45,51.45
16246,内蒙古,122.55000000000001,51.45
16247,内蒙古,122.65,51.45
16248,内蒙古,122.75,51.45
16249,内蒙古,122.85,51.45
16250,黑龙江,122.95,51.45
16251,黑龙江,123.05000000000001,51.45
16252,黑龙江,123.15,51.45
16253,黑龙江,123.25,51.45
16254,黑龙江,123.35,51.45
16255,黑龙江,123.45,51.45
16256,黑龙江,123.55000000000001,51.45
16257,黑龙江,123.65,51.45
16258,黑龙江,123.75,51.45
16259,黑龙江,123.85,51.45
16260,黑龙江,123.95,51.45
16261,黑龙江,124.05000000000001,51.45
16262,黑龙江,124.15,51.45
16263,黑龙江,124.25,51.45
16264,黑龙江,124.35,51.45
16265,黑龙江,124.45,51.45
16266,黑龙江,124.55000000000001,51.45
16267,黑龙江,124.65,51.45
16268,黑龙江,124.75,51.45
16269,黑龙江,124.85,51.45
16270,内蒙古,124.95,51.45
16271,内蒙古,125.05000000000001,51.45
16272,内蒙古,125.15,51.45
16273,内蒙古,125.25,51.45
16274,内蒙古,125.35,51.45
16275,内蒙古,125.45,51.45
16276,内蒙古,125.55000000000001,51.45
16277,黑龙江,125.65,51.45
16278,黑龙江,125.75,51.45
16279,黑龙江,125.85,51.45
16280,黑龙江,125.95,51.45
16281,黑龙江,126.05000000000001,51.45
16282,黑龙江,126.15,51.45
16283,黑龙江,126.25,51.45
16284,黑龙江,126.35,51.45
16285,黑龙江,126.45,51.45
16286,黑龙江,126.55000000000001,51.45
16287,黑龙江,126.65,51.45
16288,黑龙江,126.75,51.45
16289,黑龙江,126.85,51.45
16290,黑龙江,126.95,51.45
16849,内蒙古,119.85,51.35
16850,内蒙古,119.95,51.35
16851,内蒙古,120.05000000000001,51.35
16852,内蒙古,120.15,51.35
16853,内蒙古,120.25,51.35
16854,内蒙古,120.35,51.35
16855,内蒙古,120.45,51.35
16856,内蒙古,120.55000000000001,51.35
16857,内蒙古,120.65,51.35
16858,内蒙古,120.75,51.35
16859,内蒙古,120.85,51.35
16860,内蒙古,120.95,51.35
16861,内蒙古,121.05000000000001,51.35
16862,内蒙古,121.15,51.35
16863,内蒙古,121.25,51.35
16864,内蒙古,121.35,51.35
16865,内蒙古,121.45,51.35
16866,内蒙古,121.55000000000001,51.35
16867,内蒙古,121.65,51.35
16868,内蒙古,121.75,51.35
16869,内蒙古,121.85,51.35
16870,内蒙古,121.95,51.35
16871,内蒙古,122.05000000000001,51.35
16872,内蒙古,122.15,51.35
16873,内蒙古,122.25,51.35
16874,内蒙古,122.35,51.35
16875,内蒙古,122.45,51.35
16876,内蒙古,122.55000000000001,51.35
16877,内蒙古,122.65,51.35
16878,内蒙古,122.75,51.35
16879,内蒙古,122.85,51.35
16880,内蒙古,122.95,51.35
16881,黑龙江,123.05000000000001,51.35
16882,黑龙江,123.15,51.35
16883,黑龙江,123.25,51.35
16884,黑龙江,123.35,51.35
16885,黑龙江,123.45,51.35
16886,黑龙江,123.55000000000001,51.35
16887,黑龙江,123.65,51.35
16888,内蒙古,123.75,51.35
16889,黑龙江,123.85,51.35
16890,黑龙江,123.95,51.35
16891,黑龙江,124.05000000000001,51.35
16892,黑龙江,124.15,51.35
16893,黑龙江,124.25,51.35
16894,黑龙江,124.35,51.35
16895,黑龙江,124.45,51.35
16896,内蒙古,124.55000000000001,51.35
16897,黑龙江,124.65,51.35
16898,内蒙古,124.75,51.35
16899,内蒙古,124.85,51.35
16900,内蒙古,124.95,51.35
16901,内蒙古,125.05000000000001,51.35
16902,内蒙古,125.15,51.35
16903,内蒙古,125.25,51.35
16904,内蒙古,125.35,51.35
16905,内蒙古,125.45,51.35
16906,内蒙古,125.55000000000001,51.35
16907,内蒙古,125.65,51.35
16908,黑龙江,125.75,51.35
16909,黑龙江,125.85,51.35
16910,黑龙江,125.95,51.35
16911,黑龙江,126.05000000000001,51.35
16912,黑龙江,126.15,51.35
16913,黑龙江,126.25,51.35
16914,黑龙江,126.35,51.35
16915,黑龙江,126.45,51.35
16916,黑龙江,126.55000000000001,51.35
16917,黑龙江,126.65,51.35
16918,黑龙江,126.75,51.35
16919,黑龙江,126.85,51.35
16920,黑龙江,126.95,51.35
17478,内蒙古,119.75,51.25
17479,内蒙古,119.85,51.25
17480,内蒙古,119.95,51.25
17481,内蒙古,120.05000000000001,51.25
17482,内蒙古,120.15,51.25
17483,内蒙古,120.25,51.25
17484,内蒙古,120.35,51.25
17485,内蒙古,120.45,51.25
17486,内蒙古,120.55000000000001,51.25
17487,内蒙古,120.65,51.25
17488,内蒙古,120.75,51.25
17489,内蒙古,120.85,51.25
17490,内蒙古,120.95,51.25
17491,内蒙古,121.05000000000001,51.25
17492,内蒙古,121.15,51.25
17493,内蒙古,121.25,51.25
17494,内蒙古,121.35,51.25
17495,内蒙古,121.45,51.25
17496,内蒙古,121.55000000000001,51.25
17497,内蒙古,121.65,51.25
17498,内蒙古,121.75,51.25
17499,内蒙古,121.85,51.25
17500,内蒙古,121.95,51.25
17501,内蒙古,122.05000000000001,51.25
17502,内蒙古,122.15,51.25
17503,内蒙古,122.25,51.25
17504,内蒙古,122.35,51.25
17505,内蒙古,122.45,51.25
17506,内蒙古,122.55000000000001,51.25
17507,内蒙古,122.65,51.25
17508,内蒙古,122.75,51.25
17509,内蒙古,122.85,51.25
17510,内蒙古,122.95,51.25
17511,内蒙古,123.05000000000001,51.25
17512,内蒙古,123.15,51.25
17513,内蒙古,123.25,51.25
17514,内蒙古,123.35,51.25
17515,内蒙古,123.45,51.25
17516,内蒙古,123.55000000000001,51.25
17517,内蒙古,123.65,51.25
17518,内蒙古,123.75,51.25
17519,内蒙古,123.85,51.25
17520,内蒙古,123.95,51.25
17521,内蒙古,124.05000000000001,51.25
17522,内蒙古,124.15,51.25
17523,内蒙古,124.25,51.25
17524,内蒙古,124.35,51.25
17525,内蒙古,124.45,51.25
17526,内蒙古,124.55000000000001,51.25
17527,内蒙古,124.65,51.25
17528,内蒙古,124.75,51.25
17529,内蒙古,124.85,51.25
17530,内蒙古,124.95,51.25
17531,内蒙古,125.05000000000001,51.25
17532,内蒙古,125.15,51.25
17533,内蒙古,125.25,51.25
17534,内蒙古,125.35,51.25
17535,内蒙古,125.45,51.25
17536,内蒙古,125.55000000000001,51.25
17537,内蒙古,125.65,51.25
17538,内蒙古,125.75,51.25
17539,黑龙江,125.85,51.25
17540,黑龙江,125.95,51.25
17541,黑龙江,126.05000000000001,51.25
17542,黑龙江,126.15,51.25
17543,黑龙江,126.25,51.25
17544,黑龙江,126.35,51.25
17545,黑龙江,126.45,51.25
17546,黑龙江,126.55000000000001,51.25
17547,黑龙江,126.65,51.25
17548,黑龙江,126.75,51.25
17549,黑龙江,126.85,51.25
17550,黑龙江,126.95,51.25
18108,内蒙古,119.75,51.15
18109,内蒙古,119.85,51.15
18110,内蒙古,119.95,51.15
18111,内蒙古,120.05000000000001,51.15
18112,内蒙古,120.15,51.15
18113,内蒙古,120.25,51.15
18114,内蒙古,120.35,51.15
18115,内蒙古,120.45,51.15
18116,内蒙古,120.55000000000001,51.15
18117,内蒙古,120.65,51.15
18118,内蒙古,120.75,51.15
18119,内蒙古,120.85,51.15
18120,内蒙古,120.95,51.15
18121,内蒙古,121.05000000000001,51.15
18122,内蒙古,121.15,51.15
18123,内蒙古,121.25,51.15
18124,内蒙古,121.35,51.15
18125,内蒙古,121.45,51.15
18126,内蒙古,121.55000000000001,51.15
18127,内蒙古,121.65,51.15
18128,内蒙古,121.75,51.15
18129,内蒙古,121.85,51.15
18130,内蒙古,121.95,51.15
18131,内蒙古,122.05000000000001,51.15
18132,内蒙古,122.15,51.15
18133,内蒙古,122.25,51.15
18134,内蒙古,122.35,51.15
18135,内蒙古,122.45,51.15
18136,内蒙古,122.55000000000001,51.15
18137,内蒙古,122.65,51.15
18138,内蒙古,122.75,51.15
18139,内蒙古,122.85,51.15
18140,内蒙古,122.95,51.15
18141,内蒙古,123.05000000000001,51.15
18142,内蒙古,123.15,51.15
18143,内蒙古,123.25,51.15
18144,内蒙古,123.35,51.15
18145,内蒙古,123.45,51.15
18146,内蒙古,123.55000000000001,51.15
18147,内蒙古,123.65,51.15
18148,内蒙古,123.75,51.15
18149,内蒙古,123.85,51.15
18150,内蒙古,123.95,51.15
18151,内蒙古,124.05000000000001,51.15
18152,内蒙古,124.15,51.15
18153,内蒙古,124.25,51.15
18154,内蒙古,124.35,51.15
18155,内蒙古,124.45,51.15
18156,内蒙古,124.55000000000001,51.15
18157,内蒙古,124.65,51.15
18158,内蒙古,124.75,51.15
18159,内蒙古,124.85,51.15
18160,内蒙古,124.95,51.15
18161,内蒙古,125.05000000000001,51.15
18162,内蒙古,125.15,51.15
18163,内蒙古,125.25,51.15
18164,内蒙古,125.35,51.15
18165,内蒙古,125.45,51.15
18166,内蒙古,125.55000000000001,51.15
18167,内蒙古,125.65,51.15
18168,内蒙古,125.75,51.15
18169,内蒙古,125.85,51.15
18170,黑龙江,125.95,51.15
18171,黑龙江,126.05000000000001,51.15
18172,黑龙江,126.15,51.15
18173,黑龙江,126.25,51.15
18174,黑龙江,126.35,51.15
18175,黑龙江,126.45,51.15
18176,黑龙江,126.55000000000001,51.15
18177,黑龙江,126.65,51.15
18178,黑龙江,126.75,51.15
18179,黑龙江,126.85,51.15
18180,黑龙江,126.95,51.15
18737,内蒙古,119.65,51.05
18738,内蒙古,119.75,51.05
18739,内蒙古,119.85,51.05
18740,内蒙古,119.95,51.05
18741,内蒙古,120.05000000000001,51.05
18742,内蒙古,120.15,51.05
18743,内蒙古,120.25,51.05
18744,内蒙古,120.35,51.05
18745,内蒙古,120.45,51.05
18746,内蒙古,120.55000000000001,51.05
18747,内蒙古,120.65,51.05
18748,内蒙古,120.75,51.05
18749,内蒙古,120.85,51.05
18750,内蒙古,120.95,51.05
18751,内蒙古,121.05000000000001,51.05
18752,内蒙古,121.15,51.05
18753,内蒙古,121.25,51.05
18754,内蒙古,121.35,51.05
18755,内蒙古,121.45,51.05
18756,内蒙古,121.55000000000001,51.05
18757,内蒙古,121.65,51.05
18758,内蒙古,121.75,51.05
18759,内蒙古,121.85,51.05
18760,内蒙古,121.95,51.05
18761,内蒙古,122.05000000000001,51.05
18762,内蒙古,122.15,51.05
18763,内蒙古,122.25,51.05
18764,内蒙古,122.35,51.05
18765,内蒙古,122.45,51.05
18766,内蒙古,122.55000000000001,51.05
18767,内蒙古,122.65,51.05
18768,内蒙古,122.75,51.05
