cause,age,alpha,beta,gamma,tmrel
STROKE,75,23.70473349,0.001808576,0.287163044,4.179257178
STROKE,75,8.093417272,0.005927452,0.255103598,3.961583593
STROKE,75,30.07156301,0.000884148,0.32298242,5.261388942
STROKE,75,14.7683491,0.001325338,0.366442391,3.221135644
STROKE,75,2.063479515,0.012282642,0.33005377,4.10973084
STROKE,75,2.23911295,0.008119373,0.371215648,5.732183783
STROKE,75,45.74112426,0.000442771,0.339072305,2.494391539
STROKE,75,34.76649915,0.000650855,0.343324918,4.456646064
STROKE,75,6.462494741,0.008570649,0.240886731,4.885011145
STROKE,75,3.001217398,0.029659589,0.218888743,5.322058214
STROKE,75,19.71568235,0.001640593,0.284155714,3.035155049
STROKE,75,1.367463389,0.028283515,0.309478986,2.822042985
STROKE,75,24.085934,0.001711495,0.273131365,4.325695731
STROKE,75,46.34106158,0.000770484,0.287431397,5.20157493
STROKE,75,15.19608765,0.001306129,0.352799121,4.450054702
STROKE,75,0.855816491,0.095918892,0.239256636,2.868239852
STROKE,75,3.042125643,0.018635154,0.240412717,5.885394368
STROKE,75,19.22522938,0.000959287,0.370082481,3.744602279
STROKE,75,4.534344537,0.010328155,0.275040538,3.749390706
STROKE,75,56.75745477,0.000502459,0.309677608,4.443733045
STROKE,75,0.806182825,0.020761753,0.404093969,4.654893214
STROKE,75,6.173335496,0.010067865,0.222774464,4.817499484
STROKE,75,53.8272934,0.000189158,0.417779194,3.481406393
STROKE,75,8.319642599,0.005441646,0.272832245,2.763165722
STROKE,75,14.94786413,0.005288136,0.205905141,5.007740855
STROKE,75,12.27141154,0.003950058,0.269709858,4.906415807
STROKE,75,9.653738148,0.005591903,0.250265019,3.131057356
STROKE,75,11.28693694,0.001077253,0.403524596,2.795723983
STROKE,75,309.7343141,0.000236081,0.206117012,3.466187965
STROKE,75,4.272705845,0.004781768,0.359193386,5.842578522
STROKE,75,12.58841844,0.001066588,0.392893174,5.286577953
STROKE,75,3.335755166,0.005974993,0.369759263,3.82205767
STROKE,75,28.76434777,0.000439123,0.392727414,2.470393952
STROKE,75,1.853396164,0.007017291,0.408492479,3.978525049
STROKE,75,67.86108288,0.000133106,0.435998631,4.302047059
STROKE,75,14.19820888,0.001641334,0.337286181,5.019261955
STROKE,75,35.30927462,0.000440241,0.370183335,4.270374198
STROKE,75,110.9505827,0.000633202,0.209529123,4.980552515
STROKE,75,2.140693282,0.010054697,0.357711837,5.639714657
STROKE,75,84.1314184,0.000866724,0.206422278,2.610719761
STROKE,75,19.41741345,0.002101793,0.271965684,4.623871583
STROKE,75,13.24697536,0.004369141,0.234712073,3.215829476
STROKE,75,42.75195446,0.000776137,0.290640884,4.579267899
STROKE,75,49.75669906,0.00054808,0.326711535,3.23500542
STROKE,75,0.957327227,0.013486226,0.431417401,3.994823453
STROKE,75,121.6565413,0.000422924,0.236589639,4.301967251
STROKE,75,15.38655872,0.001345579,0.347658589,3.48112168
STROKE,75,37.19118249,0.001284392,0.261122628,5.621872273
STROKE,75,1.787287463,0.044912648,0.20303963,4.157254102
STROKE,75,5.514570288,0.008361568,0.275893781,3.72135888
STROKE,75,17.42738507,0.002434656,0.272377225,4.655019976
STROKE,75,3.552811548,0.009893784,0.296931436,2.899886095
STROKE,75,5.344884504,0.008305224,0.262346551,4.392109181
STROKE,75,38.07674598,0.001452049,0.239670033,4.948235648
STROKE,75,5.423993384,0.003917314,0.359526958,5.736510889
STROKE,75,1.897020929,0.010859155,0.352868162,3.481772219
STROKE,75,7.341863418,0.010471394,0.216196735,4.651805499
STROKE,75,5.285484508,0.001670863,0.451102175,3.974068535
STROKE,75,84.62845601,0.000454089,0.279699922,4.466491858
STROKE,75,15.64741008,0.003608972,0.229580488,3.763756213
STROKE,75,4.562093494,0.005094427,0.334880362,4.373431387
STROKE,75,3.258579581,0.010788808,0.296897575,3.017747649
STROKE,75,7.034175196,0.00258199,0.364777663,3.349447315
STROKE,75,3.206502432,0.00410535,0.401719523,4.036719423
STROKE,75,4.445233342,0.003746585,0.364660994,3.641089941
STROKE,75,0.710486204,0.055896802,0.313057552,5.170527699
STROKE,75,109.1934741,0.000540561,0.236940538,4.632397036
STROKE,75,3.157181476,0.017873223,0.245045052,5.361669253
STROKE,75,2.95118739,0.001960543,0.478329458,4.666802139
STROKE,75,2.831356015,0.013707416,0.287167917,4.074636988
STROKE,75,20.66446445,0.003164713,0.22417555,4.011646587
STROKE,75,3.24022384,0.009999615,0.309704464,3.689716491
STROKE,75,12.49507453,0.003007361,0.279590788,5.178278656
STROKE,75,2.480056179,0.003254529,0.461826757,2.668124801
STROKE,75,19.7203651,0.000764221,0.377317187,3.761946859
STROKE,75,5.331674298,0.004379727,0.341408827,5.467825948
STROKE,75,5.453891254,0.002639581,0.393644531,4.443560742
STROKE,75,3.382639709,0.013663772,0.265131653,4.629494389
STROKE,75,5.257169652,0.00935993,0.262120358,5.069292711
STROKE,75,19.58904821,0.001522042,0.316959217,3.94782031
STROKE,75,8.953952238,0.009471633,0.18309497,3.650168103
STROKE,75,19.77829378,0.00202508,0.28260811,5.456655191
STROKE,75,85.90797119,0.000356395,0.303138899,4.596155844
STROKE,75,1.414960041,0.012879882,0.37262649,3.575609526
STROKE,75,3.845120423,0.013849459,0.257696711,5.129679837
STROKE,75,3.511081963,0.011101554,0.278143505,5.869362612
STROKE,75,1.334369613,0.049941695,0.241558978,4.424517737
STROKE,75,10.47249849,0.001584254,0.366502693,5.886845743
STROKE,75,55.16110865,0.000657931,0.286754965,2.588509145
STROKE,75,4.758722391,0.005741197,0.325183505,4.33400871
STROKE,75,46.80377433,0.000650531,0.305187262,5.180097324
STROKE,75,117.3410461,0.000394125,0.268778513,3.397022167
STROKE,75,53.19722555,0.000170926,0.428965768,3.21491764
STROKE,75,1.559605317,0.049423029,0.208592901,4.089261206
STROKE,75,19.10094021,0.002685469,0.253527734,3.606426195
STROKE,75,6.114344122,0.006240668,0.291719879,4.718928335
STROKE,75,7.710143898,0.002430095,0.358729793,4.255464124
STROKE,75,7.53486478,0.005151515,0.279859812,2.805119354
STROKE,75,1.736525181,0.031183856,0.260706221,4.136385904
STROKE,75,31.25706648,0.001562103,0.249151286,4.247994407
STROKE,75,2.400948926,0.008156683,0.360836498,2.650389656
STROKE,75,7.49075395,0.005303197,0.280038027,4.479877476
STROKE,75,11.27636144,0.004198081,0.255218142,3.733325951
STROKE,75,1.009002959,0.020684093,0.37860099,3.167684693
STROKE,75,52.88205123,0.000329155,0.363678571,5.44738234
STROKE,75,3.20250633,0.020498991,0.236949803,3.290157867
STROKE,75,162.0438239,0.000353238,0.238414982,3.809246099
STROKE,75,1.012547397,0.016533097,0.406566048,4.114470941
STROKE,75,38.52813978,0.001818118,0.211533679,5.896912306
STROKE,75,15.88462823,0.001931387,0.296940448,3.013156977
STROKE,75,14.91887336,0.003822619,0.229649587,3.49774337
STROKE,75,15.76316602,0.003376733,0.23841267,2.501017977
STROKE,75,5.729734084,0.00538597,0.312016007,5.179094576
STROKE,75,1.400307087,0.022483601,0.328246803,5.55281159
STROKE,75,6.020024989,0.005930144,0.300499242,5.681015822
STROKE,75,9.333285799,0.002013651,0.357471966,5.89037465
STROKE,75,172.047842,0.000369944,0.226051092,3.994873917
STROKE,75,79.72473507,0.000302556,0.318471149,5.242037121
STROKE,75,15.44208065,0.002500977,0.285182471,2.747224425
STROKE,75,20.09755428,0.001533084,0.297972146,3.603215527
STROKE,75,0.875685782,0.144481716,0.192519837,4.333349365
STROKE,75,17.74626385,0.003007801,0.251899666,4.130898396
STROKE,75,6.28187728,0.009702194,0.234221464,5.201133047
STROKE,75,17.06065113,0.001188629,0.348846708,2.930647665
STROKE,75,6.755058574,0.002353453,0.366648096,2.617342037
STROKE,75,2.1638309,0.015868734,0.304949733,4.767392102
STROKE,75,3.412332745,0.016689561,0.241541051,3.307281738
STROKE,75,8.349768184,0.004164062,0.292816949,3.566607053
STROKE,75,1.446168223,0.004106357,0.505420541,3.722548728
STROKE,75,3.495732241,0.008160069,0.32713298,3.578928403
STROKE,75,57.90786207,0.00047548,0.308824193,4.112300679
STROKE,75,14.93475441,0.002216469,0.28724045,2.445184171
STROKE,75,12.86787393,0.0043557,0.241145632,5.220928858
STROKE,75,2.796613198,0.010818612,0.316088139,4.905812101
STROKE,75,48.04141112,0.000787599,0.270013308,5.446001652
STROKE,75,4.592032269,0.005172592,0.330361248,3.060950484
STROKE,75,13.84486076,0.004338393,0.224393808,2.685363745
STROKE,75,8.576678172,0.013574247,0.15235613,3.640540956
STROKE,75,2.21231118,0.025155531,0.256992286,4.759843905
STROKE,75,2.783335076,0.013444722,0.302594807,4.527952339
STROKE,75,60.26698389,0.000524976,0.299177161,4.651937323
STROKE,75,6.61295183,0.00447231,0.315036933,5.325942665
STROKE,75,39.22133459,0.000832754,0.287005949,5.27691299
STROKE,75,15.67180358,0.001261093,0.3608318,5.217255108
STROKE,75,13.11300224,0.005513275,0.215478795,4.193174619
STROKE,75,69.52244191,0.000774307,0.253080538,3.348439494
STROKE,75,44.12738072,0.000916097,0.279670497,5.063272932
STROKE,75,12.83347171,0.005082926,0.21624479,5.444943473
STROKE,75,21.34799105,0.003463716,0.21785004,3.098263965
STROKE,75,211.9319801,0.000227551,0.245148001,4.856752185
STROKE,75,4.483245718,0.009970504,0.263662127,2.837797632
STROKE,75,74.17713537,0.000774811,0.237225794,4.807649984
STROKE,75,112.2505887,0.000725715,0.196796531,2.792853549
STROKE,75,10.27704252,0.004478264,0.260666448,2.56743743
STROKE,75,6.540791351,0.006323637,0.277433467,3.256623676
STROKE,75,8.723698333,0.005792179,0.256224848,2.695241321
STROKE,75,4.105533851,0.034346752,0.140956972,2.484765969
STROKE,75,13.41589335,0.002233938,0.299713836,5.19765284
STROKE,75,3.830803238,0.003470528,0.399128957,4.446443798
STROKE,75,5.660960313,0.01365787,0.214346319,3.792034119
STROKE,75,1.599557601,0.042574743,0.235841604,3.624382705
STROKE,75,4.203839702,0.001127797,0.513046785,5.066054771
STROKE,75,1.580883025,0.025976053,0.301369664,5.576327794
STROKE,75,31.66223108,0.001639092,0.257116716,3.687225595
STROKE,75,5.739073113,0.004761657,0.310246078,3.598492336
STROKE,75,5.497856884,0.010308325,0.238334959,4.519380894
STROKE,75,0.691852756,0.029607233,0.40346419,3.091283083
STROKE,75,50.82773304,0.001727915,0.207613126,3.718718235
STROKE,75,26.20828574,0.003499432,0.171141525,3.022721632
STROKE,75,44.1030067,0.001108164,0.260961999,5.345141487
STROKE,75,2.457165297,0.023687218,0.249696768,5.099529776
STROKE,75,76.21541342,3.518E-05,0.548834062,3.331221877
STROKE,75,15.99069996,0.006688006,0.164327959,5.736137937
STROKE,75,2.656235445,0.019408835,0.251476884,5.33743543
STROKE,75,21.86186674,0.000802015,0.363656832,2.899090144
STROKE,75,27.87701783,0.000594729,0.368077498,2.578755501
STROKE,75,3.373694873,0.007634721,0.327569366,4.680110338
STROKE,75,88.06398634,0.000480889,0.279780218,4.525210127
STROKE,75,4.674162894,0.010728263,0.273588098,4.245552727
STROKE,75,41.37533772,0.000741282,0.305915932,4.673776018
STROKE,75,96.7488936,0.000279627,0.327287639,2.955256095
STROKE,75,3.344068928,0.012553249,0.29051099,5.700045714
STROKE,75,161.984319,0.000278775,0.248994061,3.466819605
STROKE,75,14.36989257,0.003758252,0.23109353,4.442365126
STROKE,75,1.359003005,0.009919246,0.425447171,4.921035296
STROKE,75,16.59958481,0.004052685,0.230250479,2.827781418
STROKE,75,28.89987216,0.000952546,0.317185363,2.632832186
STROKE,75,5.790456948,0.003733956,0.344290936,5.870530124
STROKE,75,4.183093554,0.009340867,0.283552868,2.73006607
STROKE,75,3.518930301,0.015848064,0.243373316,5.409348798
STROKE,75,36.25333285,0.001370743,0.262519388,5.589443738
STROKE,75,8.82017479,0.006793265,0.233776273,3.387677157
STROKE,75,20.18836049,0.000784281,0.376383474,3.240484574
STROKE,75,6.339104369,0.004541898,0.30345581,4.371553311
STROKE,75,116.7765333,0.000264847,0.307086298,2.958192139
STROKE,75,2.466010043,0.012503237,0.314945564,4.218471375
STROKE,75,3.466019367,0.006095189,0.35037525,3.026647485
STROKE,75,126.0053808,0.000420026,0.244763185,5.806543792
STROKE,75,19.30212752,0.003169599,0.232519417,2.704230731
STROKE,75,0.478417016,0.07654878,0.376652175,5.521746879
STROKE,75,13.41456418,0.003871681,0.242743033,2.620024451
STROKE,75,44.26599602,0.000670104,0.309963753,3.470740629
STROKE,75,5.089405593,0.00708144,0.291915516,4.172610956
STROKE,75,55.74716334,0.000765729,0.281268603,3.310654701
STROKE,75,80.50265061,0.000361051,0.311485877,5.186824766
STROKE,75,106.4172477,7.04835E-05,0.449209566,4.990039565
STROKE,75,26.15528159,0.002828762,0.212280479,4.151325565
STROKE,75,0.927109537,0.024508602,0.364749289,4.842088823
STROKE,75,84.93902901,0.000257247,0.342660701,4.90805394
STROKE,75,3.168491163,0.001934656,0.4908185,4.165943843
STROKE,75,4.088783604,0.002955179,0.398576343,4.800089737
STROKE,75,2.870387651,0.043688173,0.162829931,3.435047828
STROKE,75,5.574227323,0.007157357,0.263773471,3.326359003
STROKE,75,2.547368275,0.024820377,0.251909645,4.250766642
STROKE,75,2.238168399,0.013489626,0.321288181,2.77235631
STROKE,75,1.3646493,0.02428989,0.310002717,5.184461914
STROKE,75,5.144023979,0.010710727,0.255926774,3.32139743
STROKE,75,22.03128538,0.003452819,0.220012336,5.391838483
STROKE,75,25.38457167,0.001549384,0.285052054,2.707751993
STROKE,75,36.12652549,0.001110408,0.276966549,5.125457315
STROKE,75,24.41291454,0.001423931,0.293302168,4.480050134
STROKE,75,7.240692016,0.011265051,0.203927838,5.143609323
STROKE,75,27.42294731,0.000785645,0.339637812,3.15894401
STROKE,75,1.447218748,0.031346575,0.288249674,5.653415373
STROKE,75,21.91955433,0.002387323,0.250884787,4.016036613
STROKE,75,13.12049507,0.005025555,0.221202498,4.47980965
STROKE,75,22.02134142,0.005400048,0.146088496,5.59575523
STROKE,75,7.115052705,0.008563609,0.241966398,3.815773616
STROKE,75,6.467757674,0.00236065,0.383310437,2.526937395
STROKE,75,3.676843754,0.018900388,0.23504284,5.077238537
STROKE,75,0.99005178,0.044408283,0.301946781,3.915814852
STROKE,75,21.7128299,0.001574895,0.299873812,3.85497093
STROKE,75,34.11367447,0.004642905,0.128440451,5.891291363
STROKE,75,36.86439445,0.000687008,0.325983151,4.849635951
STROKE,75,6.207721469,0.003106383,0.356999251,4.872393556
STROKE,75,58.59845199,0.000599576,0.289022561,5.407155893
STROKE,75,30.31307814,0.001366713,0.286894089,2.948472416
STROKE,75,5.943171607,0.005774176,0.299916447,2.827816317
STROKE,75,9.705844321,0.003032535,0.294968358,3.908742255
STROKE,75,93.90604786,0.000299193,0.295281023,3.603237118
STROKE,75,3.835369259,0.002526997,0.417997974,4.721020519
STROKE,75,5.041164402,0.003040449,0.391468702,3.83615143
STROKE,75,70.69747297,0.000203966,0.389550905,3.902528912
STROKE,75,59.52006926,0.000460926,0.323373387,4.242945375
STROKE,75,10.26969555,0.001542472,0.377656575,4.907856445
STROKE,75,141.0260172,0.000251484,0.297861869,4.094644085
STROKE,75,83.60765122,9.59612E-05,0.453074652,4.257480972
STROKE,75,9.282539053,0.003958778,0.277107418,2.810387953
STROKE,75,13.24509849,0.000460172,0.473309542,5.341065562
STROKE,75,55.49690177,0.000338364,0.352137408,4.487829522
STROKE,75,3.702473638,0.01127135,0.270684457,4.641884414
STROKE,75,9.017538484,0.008192995,0.217906747,5.501470614
STROKE,75,1.601552104,0.032843029,0.256533066,3.316548169
STROKE,75,24.37987866,0.003335658,0.19378107,3.004307642
STROKE,75,4.432991494,0.008610562,0.269272284,2.580635429
STROKE,75,1.092325471,0.022990886,0.352620846,4.084579639
STROKE,75,2.435474607,0.040120384,0.191834237,3.0913695
STROKE,75,2.288800439,0.021188091,0.263981147,2.808501638
STROKE,75,1.919158643,0.011875818,0.353025903,2.731549112
STROKE,75,13.50852893,0.004327693,0.236313086,4.748012548
STROKE,75,211.6336706,0.00020379,0.267476115,3.811296348
STROKE,75,49.30666989,0.00059436,0.306786924,3.40868292
STROKE,75,30.50816874,0.002606373,0.192472072,3.347777531
STROKE,75,54.57645622,0.000838008,0.269375508,3.099884804
STROKE,75,8.633281275,0.001583678,0.398465067,3.108480887
STROKE,75,5.572575379,0.011481318,0.23160194,2.706449558
STROKE,75,5.089224649,0.009963999,0.263927787,5.49819528
STROKE,75,3.423780687,0.017905001,0.247091545,3.015193448
STROKE,75,5.062880813,0.005013254,0.340926886,4.887761316
STROKE,75,122.691921,0.000241201,0.303566497,2.55116305
STROKE,75,2.413604568,0.030340647,0.224524344,3.865455121
STROKE,75,37.40063952,0.001732533,0.216430515,5.468200077
STROKE,75,35.13249698,0.00155004,0.249313811,3.844984577
STROKE,75,16.85433673,0.005037315,0.200625404,3.581266097
STROKE,75,60.86918143,0.000635481,0.275363858,4.905434144
STROKE,75,2.243263472,0.020772999,0.277621485,4.452696886
STROKE,75,71.27232068,0.000326481,0.336652545,5.754789019
STROKE,75,1.363278213,0.020080887,0.333147166,5.433948509
STROKE,75,16.38129167,0.001230294,0.347387908,4.986835251
STROKE,75,4.912345084,0.001440869,0.454127214,5.135153944
STROKE,75,2.647382044,0.00289232,0.465012091,4.865993513
STROKE,75,1.618654126,0.014554658,0.3592084,5.405590791
STROKE,75,59.95929459,0.000585307,0.285989487,3.619048829
STROKE,75,1.013154762,0.011441811,0.437950014,5.78517028
STROKE,75,14.26053195,0.000440557,0.473122251,5.576230177
STROKE,75,10.48289053,0.002845255,0.31983466,5.277642326
STROKE,75,84.87163817,0.000365521,0.300717938,5.373817796
STROKE,75,19.00467105,0.00169697,0.294394009,2.960185319
STROKE,75,4.887437804,0.007458363,0.29950543,4.616526673
STROKE,75,2.621633334,0.012003595,0.316251391,5.473755351
STROKE,75,3.104432919,0.008133656,0.322920013,3.981491625
STROKE,75,1.139766805,0.02725461,0.340117192,3.521234936
STROKE,75,2.907891691,0.012106983,0.317393892,4.455655018
STROKE,75,16.48692382,0.001023923,0.352243565,2.743463509
STROKE,75,43.8016926,0.001351496,0.226196995,4.030387934
STROKE,75,60.79390136,0.000162934,0.430800277,2.966490563
STROKE,75,38.61909545,0.000735557,0.293725156,4.746080587
STROKE,75,30.26716064,0.000349333,0.417242888,4.804307256
STROKE,75,37.63476901,0.001024818,0.289823345,4.946147315
STROKE,75,26.83314093,0.001473305,0.269889522,3.19528007
STROKE,75,229.5266602,0.000167153,0.297616853,5.111016233
STROKE,75,3.387620312,0.02051479,0.22450113,3.517219773
STROKE,75,46.01098624,0.000538552,0.324667414,2.968929567
STROKE,75,106.4041584,0.000467876,0.23700398,4.673583522
STROKE,75,3.851418663,0.007601389,0.314196699,5.203152294
STROKE,75,31.15332634,0.002085895,0.221236374,3.647691411
STROKE,75,100.7938866,0.000783144,0.204576347,5.657955689
STROKE,75,61.54624281,0.000430582,0.314562293,3.494192308
STROKE,75,26.94653088,0.00105798,0.313537296,4.613575394
STROKE,75,33.37393609,0.000865871,0.307297268,2.735113081
STROKE,75,9.548670529,0.003511237,0.295083016,3.061153986
STROKE,75,7.862348997,0.00518742,0.282678407,3.506599964
STROKE,75,37.04097353,0.001654513,0.227441768,2.67328018
STROKE,75,8.705132171,0.00195518,0.361453879,5.868696844
STROKE,75,14.67129981,0.00262401,0.280795677,4.598424015
STROKE,75,3.931043435,0.014474661,0.231287251,3.011326975
STROKE,75,3.983465035,0.011518269,0.270150283,4.466968325
STROKE,75,50.98781993,0.000925946,0.250009205,4.714126423
STROKE,75,2.986712999,0.011577333,0.294061614,4.123036575
STROKE,75,12.38786255,0.004982096,0.242432077,2.854617547
STROKE,75,0.793302697,0.039401318,0.337783892,2.666126582
STROKE,75,7.795206419,0.003206931,0.332081,3.295910532
STROKE,75,12.7859775,0.006010337,0.214348481,4.254252504
STROKE,75,88.39922893,0.000435038,0.271360969,5.234024476
STROKE,75,34.22563602,0.000561928,0.356741537,4.52951672
STROKE,75,187.0594573,9.58576E-05,0.372321039,5.007391689
STROKE,75,38.88675921,0.001698288,0.223667108,5.089930324
STROKE,75,115.4575058,0.000141666,0.373551506,4.159534951
STROKE,75,3.839780466,0.006524864,0.339030396,4.081374822
STROKE,75,6.004312802,0.008462655,0.248068504,2.736362549
STROKE,75,10.54480972,0.004178591,0.258742168,3.42783487
STROKE,75,3.665164258,0.008125796,0.315711078,3.388843381
